Property_id,rent
1879,303.675
13639,523.6335082417582
13443,12225.851666666667
8960,329.5325
1120,526.675
4485,394.4261904761904
12151,234.490625
3955,550.9364880952381
12732,1109.2333333333333
5548,388.4875
11255,946.6
10510,625.435
13279,386.8416666666667
10802,329.825
12597,854.975
3077,246.27238095238096
1433,323.525
11558,264.05
10224,527.1458333333333
5358,622.1491666666667
5475,641.9354166666667
2175,268.7908333333333
3718,464.9109243534242
2103,1483.875
4148,573.75
13514,963.9054166666666
2657,853.725
9234,468.91125000000005
1935,540.125
9248,333.5860714285715
2953,939.838888888889
10073,432.8
5816,456.3184523809523
7853,549.13
6502,318.94
9384,288.837380952381
10063,1093.46
10987,179.68333333333337
759,255.4179166666667
9574,640.410119047619
830,313.7470238095238
3932,978.6344047619048
7329,562.1258333333334
5810,345.3048611111112
5924,388.0347619047619
12294,504.815
2448,232.51714285714286
11038,627.685
9237,561.2745436507936
11607,332.7493253968254
8661,289.8820833333333
5557,219.31833333333333
10276,274.45
5590,559.5733333333334
11200,1132.625
11157,406.325
4195,468.0325
6007,904.4583333333335
11551,161.26666666666665
1460,504.09747023809524
6787,661.764880952381
7541,609.9303571428571
6913,371.2465277777777
13622,427.7345238095238
7334,372.25
7260,275.73083333333335
3078,377.5
11397,386.275
6914,1143.955
2674,890.4166666666665
135,260.5783928571429
7801,812.71
13953,280.0
13211,263.9291666666667
2930,325.7303968253967
9704,1255.3583333333333
3890,826.25
800,635.47
7933,391.96583333333336
8129,385.53416666666664
8905,666.37
428,281.08666666666676
11205,845.1354166666667
5373,786.425
7508,498.1770833333334
12599,766.65
7699,211.80595238095236
12619,157.4
5903,298.40476190476187
1256,655.7756190476191
3276,329.77083333333337
6077,288.37166666666667
8627,217.9958333333333
4882,1089.25
5419,263.325
11296,2203.5
2319,1081.7718253968255
9920,356.9775
5153,486.525
8974,1397.8666666666666
3038,925.7033333333334
4830,1432.5
9648,318.85833333333335
9181,396.725
4827,579.3729166666667
10821,350.31083333333333
8583,531.8258333333333
11966,542.78
6946,454.375
11469,490.11666666666673
3306,260.24333333333334
382,538.0312500000003
9743,812.1238095238094
3528,330.035
2789,279.7875
13754,421.8319264069263
1,250.7
6597,410.05
3061,769.7178571428572
4961,534.792361111111
7733,314.5191071428572
3313,999.85
11900,329.1675
13282,379.20166666666665
10244,374.1566666666664
7021,875.825
5406,426.6
5258,330.84166666666664
7977,197.01666666666665
9027,634.95
8726,387.595753968254
13011,642.78
2019,529.6129166666666
6386,314.09106601731605
13696,405.1466666666667
4954,452.63750000000016
6322,643.025
11141,377.2092658730159
7745,428.4571428571428
5051,441.3506547619049
12617,340.075
6376,970.425
9282,470.10401701076694
5503,1069.825
13097,230.17333333333332
10147,531.4475
4666,465.4281114718613
7400,379.8
3155,781.305
5614,637.7266666666667
217,208.85595238095237
5220,474.44916666666666
4630,196.025
7896,470.10401701076694
8537,331.1300992063493
3922,323.7802380952381
867,335.0708333333334
11666,300.43666666666667
44,550.525
18,282.7
12374,201.21458333333337
8584,1277.65
1884,399.7892857142857
3706,835.55
10155,1470.9
3708,848.4
12938,395.4
5146,774.795
8962,798.51875
7887,305.98258928571425
11928,305.43333333333334
8481,744.3483333333335
3326,414.2865909090909
12725,439.12083333333334
9617,674.5
10977,1264.0
5848,2060.75
13112,989.0958333333334
11185,459.5407142857143
7954,486.92666666666673
13125,295.2076785714286
5844,446.035
260,377.25142857142856
9734,180.9
444,304.25833333333344
8655,396.91375
6965,1029.0575000000001
9485,510.57216269841274
533,727.8775
6919,299.575
11611,354.69940476190476
10382,1031.9604761904766
11361,233.57708333333335
13656,901.215
12004,1029.1
12946,294.85
431,212.7422619047619
5679,401.99166666666673
4439,391.68533730158737
2329,982.1666666666665
9729,602.88
8825,400.3416666666667
578,502.97916666666663
13111,1360.95
7045,260.57958333333335
8178,463.99583333333334
5187,225.46875
8067,323.62916666666666
13608,2418.25
1699,583.7725
762,515.8458928571428
12254,298.90625
797,383.2941666666666
4752,434.30327380952383
9971,408.235
7504,809.3
6174,1218.4625
4383,206.82351190476192
12994,871.275
11772,665.475
11565,648.8232142857142
2547,527.3764285714286
1942,999.875
4082,404.81428571428575
14059,649.5916666666667
6557,369.33
6326,446.1517261904762
5438,350.08333333333337
3069,1010.0
10291,318.5275
5839,343.70125
14028,841.2443452380953
7866,263.1296428571427
8760,521.6020833333333
10676,383.9383928571429
592,267.0078571428571
4788,838.8645238095237
9252,470.10401701076694
3298,310.7785714285714
1042,476.9550000000001
6904,877.505
9020,318.44166666666666
2518,305.1433333333333
2222,428.4571428571428
7780,226.02666666666667
9256,1436.42
10096,482.58020833333336
6301,412.2473809523809
6504,274.21666666666664
12531,780.4875000000002
9212,258.71875
9396,1964.5458333333331
961,541.6657196969697
3590,422.290137987013
6087,369.03087301587294
11433,341.7974206349207
3774,761.055
884,473.0928968253968
4547,653.0508333333332
8299,333.15833333333336
10385,1280.0
9346,1162.75
4685,681.7833333333334
7526,441.0616666666667
6780,1400.625
8815,326.91857142857145
11414,374.4908333333333
1836,547.2887499999999
6930,166.16458333333335
7361,458.285119047619
3785,262.1091666666666
8371,266.4866666666666
12957,274.225
2451,511.41
12297,359.3113095238095
7437,558.095
11288,1116.54
5716,434.60892857142863
7173,310.7
12210,451.2875
6943,1751.175
13394,1047.9664285714287
1161,897.4416666666667
14105,911.7598214285714
8977,1065.875
12400,1357.05
11309,584.8016666666666
6211,373.10416666666674
2155,589.875
1459,637.6
1207,197.11666666666665
8345,374.8625
11142,462.655
2743,500.22666666666663
8732,356.99392857142857
5045,517.7516666666667
12550,768.2195833333333
10565,350.7583333333334
13870,407.6415476190476
7895,270.575
4786,672.525
6168,378.225
1148,250.4525
7071,287.13333333333327
13590,238.18749999999997
8414,308.07977577977573
3290,404.81428571428575
9480,547.4263095238094
12072,387.6482738095238
7800,334.67351010101015
1887,505.58059523809527
624,890.825
6519,986.8066666666666
1340,394.76583333333326
13947,189.225
8840,906.4
3324,343.455
4245,450.6541666666667
3081,324.96
12749,184.7489880952381
10733,167.81166666666667
1502,367.8125
11975,1529.75
3425,334.3707108169609
6785,462.70854811854815
3496,465.01666666666677
4090,934.5488095238096
10411,773.935
13725,293.47555555555556
13359,275.2025
7975,367.85
6348,885.525
8367,471.08
11593,1050.4392857142857
7175,312.76666666666665
6320,431.4891315628814
9239,516.0591314935065
11941,859.74125
10877,649.025
8427,502.557738095238
8162,382.5949404761905
11335,492.04367063492066
10157,579.0916666666667
11213,251.74666666666664
12740,161.4
6183,324.3125
8611,302.95875
3039,660.5183333333334
8243,1552.25
8397,373.09333333333336
4476,1057.27
5398,392.90892857142853
1473,491.675
13569,579.025
10412,699.2375
9318,377.06180555555557
5713,331.87
3370,399.67833333333334
850,576.5841666666668
4864,1022.085
3388,1233.29
6979,665.2066666666666
8984,380.32416666666654
10167,1077.5083333333332
2211,434.8175
3563,258.9825
579,910.1
11203,694.69
1512,327.8976560939061
6648,985.5380952380953
12647,414.865
3376,1003.1216666666667
11677,649.3
11116,189.67916666666667
415,765.8
7302,406.15
11784,795.575
6179,242.94666666666657
5016,262.8554761904761
427,480.7788293650794
11294,556.4544642857144
622,326.39166666666665
2095,318.1466666666667
11039,304.3416666666667
8956,999.9889880952381
6818,705.3787500000002
2381,1337.8
7542,331.1300992063493
2341,483.225
4534,574.12
266,294.79383505383504
6102,310.6425
9951,974.28
8833,539.9443095238097
10978,268.3820833333333
11728,300.075
5332,297.925
5814,533.7525
14031,560.2733333333333
6700,451.1069166666667
5618,461.80248931623936
10150,298.895238095238
8024,11664.78
12440,282.9916666666667
2089,280.42249999999996
13605,365.15
2143,818.1
4631,574.8416666666667
10400,315.36428571428576
4478,521.0954166666667
1083,568.2
1672,567.3
3422,148.32083333333333
3746,842.02
12527,536.2483333333333
3843,537.7910714285714
12956,297.28333333333336
10844,237.30488095238098
1504,431.29435912698426
9675,252.11809523809524
1972,248.82916666666665
5181,349.175
2609,331.8875
8210,143.43071428571426
12590,548.2
8325,214.70333333333335
317,503.615
3747,559.6568497474747
695,802.375
13566,280.42249999999996
11987,4976.025
6852,539.9217063492065
3586,434.0370833333334
6663,414.10416666666663
11978,1097.6583333333333
2967,835.97
4644,1336.775
12021,364.73190476190473
11559,268.13125
7279,325.8375
3095,478.17361111111103
2883,274.025
12885,325.875
3269,277.0495833333333
5350,997.495
12167,1250.9214285714284
10539,1009.6458333333335
13799,326.01
3245,251.40833333333336
11399,816.01
7040,727.165
3101,554.9354166666667
7683,328.9375
9016,311.27032980091803
11748,374.78
11259,593.22
1464,500.74166666666673
3838,958.0
8577,788.3541666666665
377,369.03087301587294
9718,602.88
10718,466.45833333333337
2217,442.72333333333336
6730,915.78
12281,306.75
13399,287.07916666666665
8226,235.9109523809524
11867,1293.475
9607,838.485
3820,836.1508333333333
12874,378.8600396825397
10372,497.4404761904761
5532,248.58999999999997
12637,458.6735833333334
4140,299.1583333333333
3232,497.0259523809524
2393,348.3041666666666
9388,129.65
10939,359.9
2485,391.68533730158737
8388,210.205
12907,512.6583333333333
8218,488.70231317293815
8048,648.8232142857142
2047,512.6233333333333
5894,415.0291666666667
1255,377.6916666666667
953,507.4000000000001
8912,475.295
11087,1090.4166666666667
12682,199.60607142857143
5091,222.12583333333336
3167,303.6095833333333
2933,848.9875
7803,391.96583333333336
3410,296.1125
9576,336.6
1719,433.81878363303366
10796,406.4
10022,521.4979166666667
8296,712.97
13307,1254.3083333333334
12532,446.23619047619053
10892,399.875
11284,497.7173214285715
6744,367.6875
6596,398.84142857142854
5376,339.575
6014,326.69166666666666
13817,326.525
2565,278.7625
10621,347.77142857142854
7417,663.225
10896,378.075
1537,388.60083333333336
1057,1640.05
1147,395.6094047619047
10763,3606.64
1938,1033.85
6178,416.45
1032,263.875
9439,218.7475
8381,198.34833333333336
9940,1105.1125
10861,180.68892857142856
11992,256.33879870129874
6546,785.3676587301587
7862,583.7894047619048
7339,955.025
2544,391.3685126678876
97,1462.75
12712,219.625
13597,256.0445238095238
2475,416.65
2685,715.2266666666667
2523,385.6525000000001
2628,574.675
